Basic - Area,Basic - Perimeter,Basic - Circularity,Curve - Max Dff,Curve - Duration 50% to 50%,Curve - Duration 10% to 10%,Curve - Rising duration 10% to 90%,Curve - Decaying duration 90% to 10%,Curve - dat AUC,Curve - dff AUC,Curve - Decay tau,Propagation - onset - overall,Propagation - offset - overall,Network - Temporal density,Network - Temporal density with similar size only,Network - Spatial density,cell - event average distance - landmark,cell - event minimum distance - landmark,cell - event toward landmark - landmark,cell - event away from landmark - landmark,Source,Path
9.087975,34.4214,10.3748081,2.963462918,5.24,7.86,2.62,5.24,0.123203114,8.093893633,3.047360314,0.069158206,0.404721675,29,10,9,27.52540872,27.52540872,0.003973308,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
19.1646,28.459275,3.363086528,2.502219209,3.93,9.17,2.62,6.55,0.243916661,7.187596855,3.29230738,1.261985047,2.033040171,45,27,13,19.85887059,19.50097498,0.414836016,0.168446394,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
14.2974,27.52542,4.216974523,2.113836123,2.62,13.1,7.86,5.24,0.218348458,7.710476934,0.754165371,1.179763852,0.029553114,35,21,6,19.42487836,19.16265704,5.057928811,7.825936134,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
10.000575,26.369265,5.53300693,2.208078901,17.03,19.65,1.31,17.03,0.297343463,23.37789818,19.23913434,0.59581688,1.116861792,24,5,11,25.93573307,25.93573307,3.069979041,0.306127512,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
14.9058,41.594475,9.236472475,2.611985373,2.62,5.24,2.62,2.62,0.132063717,3.882701505,1.070792479,0,0,46,25,7,20.07363756,20.07363756,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
9.620325,22.398675,4.149970874,3.233674212,9.17,11.79,7.86,3.93,0.398165911,17.82407445,1.767545238,0.564054946,0.098749238,35,20,12,20.80748316,20.19921409,2.723140256,1.547754902,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
18.290025,30.562155,4.063907225,3.20339137,5.24,9.17,3.93,5.24,0.154017687,8.671905535,3.113342149,0.044259825,0.07867726,50,27,4,19.57978677,19.57978677,0.019020715,0.014031957,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
7.186725,19.452225,4.189842307,2.349710572,3.93,5.24,1.31,2.62,0.09015663,5.097108479,2.337495095,0.031129717,0.023251987,20,7,12,28.53403757,28.53403757,0,0.061464314,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
18.366075,24.62577,2.62756471,3.120622985,2.62,5.24,2.62,2.62,0.120403975,4.559376319,1.059268769,0,0,43,27,11,20.08594658,20.08594658,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
15.21,27.825525,4.050863939,1.641248382,3.93,10.48,6.55,2.62,0.190107271,5.094930148,0.815219475,0.954333781,0.051736641,40,24,9,20.16985055,20.08594658,0.358583838,1.223960333,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
13.3848,24.533925,3.578593068,1.857298193,3.93,10.48,6.55,3.93,0.160375416,5.843021735,0.770649713,0.223778361,0.361502769,41,22,9,20.46807422,20.20203764,0.907053621,0.459321515,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
12.168,29.84787,5.82636414,2.398787327,5.24,6.55,1.31,5.24,0.245575503,6.448159312,3.258096135,0.137780959,0.366809791,43,23,19,18.34529643,18.28014497,0.006609354,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
12.3201,27.435135,4.861721827,3.278321959,2.62,3.93,1.31,2.62,0.068145707,3.713191952,0.729862507,0,0,19,7,7,24.4528756,24.4528756,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
15.248025,25.432095,3.375521006,3.266685803,2.62,17.03,2.62,14.41,0.086886734,4.825475372,1.102549438,0.007723278,0.003956972,45,24,11,19.9939197,19.9939197,0.053399646,0.009874897,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
12.0159,28.885155,5.525648251,3.998403521,3.93,5.24,2.62,2.62,0.114665598,8.472300622,1.157147217,0,0,22,7,12,24.96304669,24.96304669,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
5.24745,15.70764,3.741654694,2.958775391,2.62,6.55,1.31,5.24,0.207705557,9.523602188,1.30189834,0.052292795,0.12924776,17,8,11,29.22030839,28.96849539,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
11.597625,20.49411,2.881901942,2.307332413,2.62,5.24,2.62,2.62,0.126202449,3.177443246,0.671581565,0,0,43,22,9,20.37446748,20.37446748,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
6.198075,18.816915,4.546007575,3.796364195,3.93,5.24,1.31,3.93,0.121869251,8.244677786,2.244533462,0,0,23,10,7,27.99999018,27.99999018,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
6.16005,14.84808,2.8480427,1.250826839,3.93,9.17,6.55,2.62,0.110214725,3.355885134,0.998385978,0.553566928,0.001997951,34,8,4,20.98493567,20.98493567,0.112135101,4.487790413,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
4.18275,11.179155,2.377640466,2.557894871,11.79,34.06,15.72,18.34,0.473057359,34.3597705,16.46550322,0.128725392,0.40457031,6,3,19,26.49747734,26.19830624,0.814707613,0.076357787,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
10.456875,21.277815,3.445420843,1.966869536,3.93,6.55,2.62,3.93,0.138205826,4.787095665,1.414252369,0.035245605,0.263529279,33,19,9,20.07570326,20.04615175,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
5.9319,20.700615,5.748609541,3.358775908,6.55,9.17,3.93,5.24,0.322184116,12.54137333,3.141915929,0.278109367,0,22,3,12,21.81870583,21.20753875,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
8.023275,21.87939,4.74797996,2.118466222,2.62,9.17,1.31,7.86,0.120422937,4.349382422,2.219549295,0.982910571,1.062454354,15,8,6,26.04509209,25.66380769,0,1.176714313,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
3.87855,11.966175,2.937862335,2.681624618,2.62,3.93,1.31,2.62,0.120170847,7.090029732,1.36928825,0,0,26,7,9,22.91617779,22.85080524,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
2.8899,11.94843,3.931235022,3.10081636,3.93,10.48,3.93,6.55,0.164712533,11.03649498,3.203008457,0.786452495,0.244518327,16,4,12,26.19975763,26.19975763,0,0.245239171,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
8.175375,14.607645,2.077030458,4.74722318,2.62,3.93,2.62,1.31,0.106470183,2.687442072,0.443961979,0.179900386,0.257125413,36,14,6,20.15346148,20.05089337,0.01260096,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
5.057325,15.63822,3.848078379,2.407384792,3.93,5.24,1.31,3.93,0.075336859,4.218248868,1.763957004,0,0,22,8,12,28.12870776,28.12870776,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
2.1294,7.192575,1.933310833,2.220495758,10.48,14.41,7.86,6.55,0.193894401,14.60450237,3.200984389,0.006055901,0.01365,9,4,19,25.74664687,25.74664687,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
4.7151,15.378675,3.991508571,2.592769381,3.93,3.93,1.31,1.31,0.106834881,4.837324882,0.443961979,0,0.066011432,15,6,9,25.48072435,25.4764347,0,0.006168647,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
3.232125,13.3419,4.38265566,2.284732629,2.62,2.62,1.31,1.31,0.094001167,4.264983702,0.443961979,1.132947832,1.044317715,30,8,7,22.73251558,22.64100318,0.056278587,0.000670094,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
4.94325,11.704875,2.205520613,2.150399635,2.62,3.93,1.31,2.62,0.066082761,3.087185905,1.134156977,0,0,11,3,7,28.0325641,28.0325641,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
4.372875,13.725465,3.428287271,2.280847512,2.62,2.62,1.31,1.31,0.044138327,2.345139574,0.443961979,0,0,34,4,6,23.02734516,23.02734516,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.939275,8.003775,2.6286967,2.169866722,3.93,10.48,2.62,7.86,0.175952896,8.605393376,6.501531304,0.096844298,0.038303571,13,5,11,28.67561028,28.67561028,0.009445792,0.070825679,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
3.3462,13.120965,4.094206987,2.600620698,3.93,5.24,1.31,2.62,0.076882683,6.151381822,2.733391942,0.027857143,0.383497807,37,8,19,22.60423597,22.3494161,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
2.8899,13.028925,4.674385102,2.401618938,3.93,6.55,3.93,2.62,0.065138094,4.922570803,1.211871702,0,0,19,7,6,20.05752976,20.05752976,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
0.83655,3.288285,1.028577773,2.988344386,6.55,7.86,2.62,5.24,0.301830202,9.840033943,2.805100138,0,0,28,3,12,22.1047789,22.1047789,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
2.167425,10.94379,4.397254066,3.339745867,2.62,3.93,2.62,1.31,0.324937791,29.29485377,0.443961979,0.293448758,0.207543055,13,7,12,23.34861334,23.32594532,0.046330938,0.02929959,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
3.8025,11.583975,2.808252385,2.920915276,2.62,5.24,3.93,1.31,0.07673268,5.59107578,0.443961979,0.184031707,0.02626935,30,7,8,22.80996289,22.76912054,0.103963218,0.556430806,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
2.35755,8.82141,2.626668337,1.910531781,3.93,7.86,2.62,5.24,0.100872986,4.469317731,2.78300094,0,0,16,8,12,28.89686834,28.89686834,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
2.4336,7.28286,1.734382418,3.401030906,2.62,5.24,2.62,2.62,0.059199668,4.841686754,1.10659868,0,0,13,7,5,23.40324977,23.40324977,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.178775,4.17846,1.17866861,2.480831415,5.24,11.79,1.31,10.48,0.156925365,10.7200934,3.916263802,0.17478355,0.071569264,6,4,19,28.2297869,28.14087152,0.033534413,0.023225336,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
2.2815,5.9202,1.22248185,2.520663303,2.62,9.17,1.31,7.86,0.103300326,4.548014353,1.190912497,0.672815508,0.303066558,15,4,13,25.81449448,25.81449448,0.028052101,0.19384198,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.482975,5.915325,1.877645183,2.649212165,2.62,6.55,1.31,5.24,0.120504364,6.385359094,2.189221716,0.072560378,0.085048701,10,2,12,20.63975641,20.3343023,0.005669813,0.004175062,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
2.319525,7.395765,1.876537659,2.65205207,2.62,3.93,2.62,1.31,0.049342643,3.832264652,0.443961979,0,0,9,4,12,25.31247222,25.31247222,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.406925,8.002215,3.621926396,2.786771061,2.62,18.34,17.03,1.31,0.573811471,19.66484042,0.443961979,0.153446429,0.572,25,2,19,22.46284681,22.06862479,0.510514421,0.30235082,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.59705,8.874645,3.924403027,2.074198058,2.62,3.93,1.31,2.62,0.044790193,2.817471912,0.889357863,0,0,1,1,7,25.49210172,25.49210172,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.939275,7.48449,2.298662242,2.44171228,2.62,11.79,1.31,10.48,0.096874386,6.51935145,3.708934898,0.089109403,0.419254085,16,5,6,25.89047109,25.78501745,0,0.148176023,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.939275,8.385975,2.885744416,2.864999941,2.62,3.93,1.31,2.62,0.045233935,3.654898334,1.045579713,0,0,6,3,12,27.19183931,27.19183931,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.0647,4.48968,1.506585065,3.239422408,2.62,3.93,2.62,1.31,0.166666687,3.552845333,0.443961979,0,0,28,1,10,21.49073405,21.49073405,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.559025,5.317065,1.443048725,3.191712346,2.62,6.55,1.31,5.24,0.062786765,4.871663864,1.631269048,0.053165266,0.103071429,13,5,9,23.72597943,23.72597943,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.026675,3.52209,0.961519392,5.562800743,3.93,5.24,1.31,3.93,0.137269288,12.36246129,2.432281878,0,0,10,4,12,23.86500471,23.86500471,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.635075,7.9248,3.056532929,2.582001851,3.93,3.93,1.31,1.31,0.122726217,9.267610496,0.443961979,0,0.497198413,8,4,13,27.4396254,26.61232092,0.242642476,0.322442496,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.635075,5.699265,1.580848165,3.071377688,2.62,2.62,1.31,1.31,0.040985495,2.197386731,0.443961979,0,0,25,3,7,22.6904936,22.6904936,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.178775,5.47989,2.027229424,3.9821265,2.62,2.62,1.31,1.31,0.095603094,5.927733268,0.443961979,0.0765,0,1,1,3,21.3320705,20.97496722,0,2.01352758,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
95.6709,156.873795,20.46968136,1.055053826,5.24,10.48,3.93,6.55,0.38913241,4.602593136,3.804352273,67.01914419,7.753098194,45,4,6,9.871729232,0.39,556.658468,166.368488,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
21.560175,48.047025,8.520613351,1.205986038,6.55,9.17,3.93,5.24,0.246511966,4.366454262,3.177703206,2.343929743,1.549494509,61,10,12,0.551543289,0.551543289,0.01694424,1.367685732,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
44.147025,88.536825,14.12981843,2.090949127,3.93,7.86,3.93,3.93,0.179735839,6.052118838,1.298370946,22.48277099,0.015487791,100,13,9,7.61082206,7.584973632,428.7564532,19.99452368,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
14.487525,38.343435,8.075658972,2.642336193,2.62,3.93,1.31,2.62,0.076106831,3.480028377,0.942915857,0,0,30,7,12,19.09905299,19.09905299,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
12.09195,24.343605,3.899990762,2.373788629,3.93,10.48,3.93,6.55,0.152209565,4.751462786,1.63476791,0.006885155,0.167953647,27,6,9,2.106202114,2.072878433,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
4.79115,13.148265,2.871357483,3.569426451,2.62,3.93,1.31,2.62,0.120985918,5.631663223,1.356045533,0.262523458,0.215045455,14,5,15,21.55859621,21.38341939,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.9773,7.47162,2.246710534,2.314162729,3.93,6.55,2.62,3.93,0.115448087,8.157522974,2.149960736,0.154710317,0.08125,8,4,10,25.99943124,25.99943124,0.033907312,0.207098253,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
4.48695,12.20817,2.643260965,2.785189054,2.62,5.24,3.93,1.31,0.093807682,3.387902864,0.443961979,1.064664755,0.008848739,13,5,8,21.83029164,21.50400021,0.734432856,0.04782393,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.863225,5.915325,1.494452289,1.276061581,3.93,6.55,3.93,2.62,0.147841319,2.491995997,1.249093618,0,0,11,2,11,5.505081743,5.505081743,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
0.7605,3.23349,1.094041917,2.239227637,2.62,18.34,2.62,15.72,0.376897663,15.28493201,14.62776147,0.004642857,0.052232143,11,4,9,7.170062761,7.170062761,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
2.319525,7.395765,1.876537659,2.65205207,2.62,3.93,2.62,1.31,0.049342643,3.832264652,0.443961979,0,0,9,4,12,25.31247222,25.31247222,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.330875,4.697745,1.319567914,3.254683411,3.93,10.48,2.62,7.86,0.114474304,9.068875696,3.390854977,0.049166667,0.268616071,9,4,11,25.89097768,25.89097768,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.178775,4.67844,1.477615192,1.924788105,3.93,7.86,3.93,3.93,0.104439467,4.154282926,2.113831734,0,0,12,5,11,7.170062761,7.170062761,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
1.521,6.739395,2.37630808,2.188196588,2.62,2.62,1.31,1.31,0.100577563,5.115872507,0.443961979,0.441556818,0.039,5,1,5,24.66233068,24.33362488,0.055971328,0.263099006,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\1\2021_06_09_EGFR\20210609_17_29_36_GFAP_Gcamp6f_P2_mcherry_dextran_slice2_PC\processed\cell1.xls
